2020-04-21T00:00:00,True,1.08638,1.08642,1.08536,1.08561,1432
2020-04-21T01:00:00,True,1.08563,1.08594,1.08456,1.08461,1424
2020-04-21T02:00:00,True,1.08460,1.08484,1.08259,1.08310,2885
2020-04-21T03:00:00,True,1.08309,1.08384,1.08298,1.08376,1372
2020-04-21T04:00:00,True,1.08375,1.08390,1.08300,1.08331,930
2020-04-21T05:00:00,True,1.08330,1.08422,1.08286,1.08414,1693
2020-04-21T06:00:00,True,1.08413,1.08460,1.08360,1.08392,4048
2020-04-21T07:00:00,True,1.08394,1.08438,1.08268,1.08307,5570
2020-04-21T08:00:00,True,1.08306,1.08472,1.08202,1.08373,4996
2020-04-21T09:00:00,True,1.08376,1.08534,1.08305,1.08327,7119
2020-04-21T10:00:00,True,1.08326,1.08390,1.08230,1.08324,5496
2020-04-21T11:00:00,True,1.08326,1.08384,1.08254,1.08324,4719
2020-04-21T12:00:00,True,1.08325,1.08440,1.08246,1.08291,6111
2020-04-21T13:00:00,True,1.08292,1.08746,1.08165,1.08705,9688
2020-04-21T14:00:00,True,1.08707,1.08804,1.08436,1.08594,10488
2020-04-21T15:00:00,True,1.08592,1.08732,1.08535,1.08538,6799
2020-04-21T16:00:00,True,1.08540,1.08616,1.08437,1.08444,5942
2020-04-21T17:00:00,True,1.08442,1.08504,1.08418,1.08448,4016
2020-04-21T18:00:00,True,1.08447,1.08569,1.08418,1.08528,4066
2020-04-21T19:00:00,True,1.08529,1.08660,1.08505,1.08593,3329
2020-04-21T20:00:00,True,1.08594,1.08628,1.08560,1.08578,975
2020-04-21T21:00:00,True,1.08578,1.08626,1.08575,1.08588,124
2020-04-21T22:00:00,True,1.08580,1.08589,1.08528,1.08540,357
2020-04-21T23:00:00,True,1.08542,1.08574,1.08527,1.08566,340
2020-04-22T00:00:00,True,1.08567,1.08606,1.08494,1.08552,1053
2020-04-22T01:00:00,True,1.08554,1.08609,1.08478,1.08492,1153
2020-04-22T02:00:00,True,1.08490,1.08582,1.08468,1.08524,1402
2020-04-22T03:00:00,True,1.08523,1.08536,1.08484,1.08508,718
2020-04-22T04:00:00,True,1.08507,1.08516,1.08452,1.08464,723
2020-04-22T05:00:00,True,1.08462,1.08566,1.08454,1.08556,1007
2020-04-22T06:00:00,True,1.08556,1.08696,1.08511,1.08590,3708
2020-04-22T07:00:00,True,1.08589,1.08737,1.08532,1.08558,4782
2020-04-22T08:00:00,True,1.08557,1.08653,1.08515,1.08598,3674
2020-04-22T09:00:00,True,1.08599,1.08697,1.08591,1.08600,3956
2020-04-22T10:00:00,True,1.08601,1.08722,1.08575,1.08706,2501
2020-04-22T11:00:00,True,1.08708,1.08854,1.08672,1.08764,4564
2020-04-22T12:00:00,True,1.08766,1.08774,1.08622,1.08687,5282
2020-04-22T13:00:00,True,1.08686,1.08718,1.08504,1.08516,6500
2020-04-22T14:00:00,True,1.08518,1.08558,1.08256,1.08294,7448
2020-04-22T15:00:00,True,1.08294,1.08344,1.08206,1.08292,4776
2020-04-22T16:00:00,True,1.08291,1.08292,1.08100,1.08158,3409
2020-04-22T17:00:00,True,1.08156,1.08172,1.08032,1.08141,3356
2020-04-22T18:00:00,True,1.08142,1.08258,1.08126,1.08198,2403
2020-04-22T19:00:00,True,1.08199,1.08238,1.08133,1.08182,2221
2020-04-22T20:00:00,True,1.08180,1.08240,1.08148,1.08236,1149
2020-04-22T21:00:00,True,1.08230,1.08238,1.08200,1.08238,59
2020-04-22T22:00:00,True,1.08235,1.08242,1.08210,1.08233,273
2020-04-22T23:00:00,True,1.08234,1.08234,1.08058,1.08063,715
2020-04-23T00:00:00,True,1.08064,1.08142,1.08048,1.08113,1237
2020-04-23T01:00:00,True,1.08114,1.08220,1.08112,1.08182,1265
2020-04-23T02:00:00,True,1.08180,1.08180,1.08084,1.08115,1066
2020-04-23T03:00:00,True,1.08116,1.08120,1.08080,1.08094,663
2020-04-23T04:00:00,True,1.08092,1.08166,1.08089,1.08156,644
2020-04-23T05:00:00,True,1.08158,1.08342,1.08158,1.08295,1991
2020-04-23T06:00:00,True,1.08296,1.08344,1.08115,1.08167,5068
2020-04-23T07:00:00,True,1.08166,1.08197,1.07844,1.07965,7878
2020-04-23T08:00:00,True,1.07962,1.08030,1.07903,1.07962,6059
2020-04-23T09:00:00,True,1.07960,1.07995,1.07690,1.07736,4932
2020-04-23T10:00:00,True,1.07735,1.07780,1.07562,1.07756,5934
2020-04-23T11:00:00,True,1.07754,1.07924,1.07636,1.07662,6291
2020-04-23T12:00:00,True,1.07663,1.07947,1.07654,1.07884,6913
2020-04-23T13:00:00,True,1.07882,1.08036,1.07809,1.07942,8445
2020-04-23T14:00:00,True,1.07944,1.08468,1.07915,1.08278,13699
2020-04-23T15:00:00,True,1.08280,1.08376,1.08082,1.08138,6971
2020-04-23T16:00:00,True,1.08138,1.08189,1.08086,1.08138,5073
2020-04-23T17:00:00,True,1.08138,1.08144,1.07646,1.07652,9097
2020-04-23T18:00:00,True,1.07651,1.07874,1.07620,1.07855,4944
2020-04-23T19:00:00,True,1.07854,1.07888,1.07794,1.07822,3533
2020-04-23T20:00:00,True,1.07824,1.07828,1.07650,1.07777,1975
2020-04-23T21:00:00,True,1.07770,1.07845,1.07748,1.07791,245
2020-04-23T22:00:00,True,1.07786,1.07804,1.07770,1.07800,363
2020-04-23T23:00:00,True,1.07801,1.07802,1.07738,1.07745,605
2020-04-24T00:00:00,True,1.07746,1.07793,1.07614,1.07664,2484
2020-04-24T01:00:00,True,1.07662,1.07697,1.07633,1.07666,1561
2020-04-24T02:00:00,True,1.07667,1.07746,1.07661,1.07714,1207
2020-04-24T03:00:00,True,1.07712,1.07716,1.07666,1.07713,687
2020-04-24T04:00:00,True,1.07712,1.07742,1.07690,1.07716,765
2020-04-24T05:00:00,True,1.07714,1.07715,1.07608,1.07632,1290
2020-04-24T06:00:00,True,1.07634,1.07664,1.07376,1.07383,5140
2020-04-24T07:00:00,True,1.07384,1.07516,1.07272,1.07406,6172
2020-04-24T08:00:00,True,1.07408,1.07592,1.07330,1.07560,6256
2020-04-24T09:00:00,True,1.07562,1.07682,1.07497,1.07655,4875
2020-04-24T10:00:00,True,1.07654,1.07984,1.07620,1.07853,5254
2020-04-24T11:00:00,True,1.07854,1.08057,1.07772,1.07932,6080
2020-04-24T12:00:00,True,1.07932,1.08102,1.07904,1.08032,6244
2020-04-24T13:00:00,True,1.08030,1.08080,1.07846,1.07968,6461
2020-04-24T14:00:00,True,1.07966,1.08198,1.07895,1.08138,9711
2020-04-24T15:00:00,True,1.08136,1.08141,1.07940,1.07971,5447
2020-04-24T16:00:00,True,1.07972,1.08024,1.07866,1.07883,5139
2020-04-24T17:00:00,True,1.07882,1.07952,1.07848,1.07942,2497
2020-04-24T18:00:00,True,1.07942,1.08010,1.07908,1.07978,2475
2020-04-24T19:00:00,True,1.07977,1.08132,1.07968,1.08112,2792
2020-04-24T20:00:00,True,1.08110,1.08298,1.08081,1.08232,2015
2020-04-26T21:00:00,True,1.08228,1.08251,1.08204,1.08226,79
2020-04-26T22:00:00,True,1.08222,1.08227,1.08146,1.08172,503
2020-04-26T23:00:00,True,1.08170,1.08213,1.08156,1.08208,628
2020-04-27T00:00:00,True,1.08209,1.08212,1.08114,1.08182,1407
2020-04-27T01:00:00,True,1.08183,1.08322,1.08174,1.08255,2278
2020-04-27T02:00:00,True,1.08256,1.08286,1.08206,1.08228,1187
2020-04-27T03:00:00,True,1.08229,1.08332,1.08198,1.08320,1219
2020-04-27T04:00:00,True,1.08319,1.08434,1.08302,1.08385,1545
2020-04-27T05:00:00,True,1.08384,1.08539,1.08384,1.08468,1889
2020-04-27T06:00:00,True,1.08470,1.08592,1.08460,1.08462,4651
2020-04-27T07:00:00,True,1.08462,1.08482,1.08330,1.08419,5299
2020-04-27T08:00:00,True,1.08420,1.08504,1.08358,1.08498,5006
2020-04-27T09:00:00,True,1.08496,1.08521,1.08395,1.08466,4742
2020-04-27T10:00:00,True,1.08468,1.08604,1.08462,1.08520,4500
2020-04-27T11:00:00,True,1.08521,1.08553,1.08340,1.08550,4982
2020-04-27T12:00:00,True,1.08548,1.08586,1.08438,1.08512,5588
2020-04-27T13:00:00,True,1.08512,1.08575,1.08439,1.08473,5966
2020-04-27T14:00:00,True,1.08472,1.08474,1.08276,1.08406,6583
2020-04-27T15:00:00,True,1.08404,1.08430,1.08280,1.08286,4099
2020-04-27T16:00:00,True,1.08288,1.08290,1.08165,1.08214,3575
2020-04-27T17:00:00,True,1.08213,1.08314,1.08207,1.08294,2573
2020-04-27T18:00:00,True,1.08292,1.08334,1.08266,1.08322,2056
2020-04-27T19:00:00,True,1.08324,1.08344,1.08277,1.08292,1794
2020-04-27T20:00:00,True,1.08291,1.08306,1.08246,1.08288,915
2020-04-27T21:00:00,True,1.08288,1.08318,1.08238,1.08305,403
2020-04-27T22:00:00,True,1.08301,1.08302,1.08245,1.08288,526
2020-04-27T23:00:00,True,1.08290,1.08302,1.08236,1.08246,450
2020-04-28T00:00:00,True,1.08244,1.08362,1.08228,1.08330,1148
2020-04-28T01:00:00,True,1.08328,1.08345,1.08236,1.08250,1234
2020-04-28T02:00:00,True,1.08248,1.08282,1.08239,1.08276,843
2020-04-28T03:00:00,True,1.08275,1.08276,1.08237,1.08244,668
2020-04-28T04:00:00,True,1.08243,1.08243,1.08170,1.08219,908
2020-04-28T05:00:00,True,1.08218,1.08275,1.08190,1.08252,1309
2020-04-28T06:00:00,True,1.08254,1.08256,1.08096,1.08127,3442
2020-04-28T07:00:00,True,1.08128,1.08409,1.08101,1.08392,6522
2020-04-28T08:00:00,True,1.08394,1.08584,1.08371,1.08502,5813
2020-04-28T09:00:00,True,1.08500,1.08856,1.08440,1.08760,6565
2020-04-28T10:00:00,True,1.08758,1.08844,1.08688,1.08824,5034
2020-04-28T11:00:00,True,1.08826,1.08886,1.08786,1.08863,4322
2020-04-28T12:00:00,True,1.08864,1.08882,1.08698,1.08703,5513
2020-04-28T13:00:00,True,1.08702,1.08748,1.08398,1.08438,6674
2020-04-28T14:00:00,True,1.08440,1.08580,1.08302,1.08324,6886
2020-04-28T15:00:00,True,1.08326,1.08465,1.08250,1.08364,6080
2020-04-28T16:00:00,True,1.08362,1.08386,1.08252,1.08318,4150
2020-04-28T17:00:00,True,1.08319,1.08372,1.08270,1.08358,3095
2020-04-28T18:00:00,True,1.08356,1.08401,1.08331,1.08356,2453
2020-04-28T19:00:00,True,1.08354,1.08384,1.08306,1.08328,2226
2020-04-28T20:00:00,True,1.08329,1.08342,1.08178,1.08201,1468
2020-04-28T21:00:00,True,1.08208,1.08226,1.08189,1.08212,124
2020-04-28T22:00:00,True,1.08216,1.08268,1.08204,1.08254,429
2020-04-28T23:00:00,True,1.08253,1.08331,1.08242,1.08326,544
2020-04-29T00:00:00,True,1.08324,1.08422,1.08310,1.08416,1142
2020-04-29T01:00:00,True,1.08414,1.08546,1.08394,1.08463,1557
2020-04-29T02:00:00,True,1.08464,1.08535,1.08446,1.08511,1344
2020-04-29T03:00:00,True,1.08512,1.08512,1.08412,1.08468,1110
2020-04-29T04:00:00,True,1.08469,1.08504,1.08438,1.08500,838
2020-04-29T05:00:00,True,1.08502,1.08568,1.08484,1.08556,1197
2020-04-29T06:00:00,True,1.08557,1.08559,1.08395,1.08513,3975
2020-04-29T07:00:00,True,1.08514,1.08718,1.08454,1.08703,6957
2020-04-29T08:00:00,True,1.08702,1.08742,1.08630,1.08662,5197
2020-04-29T09:00:00,True,1.08663,1.08728,1.08548,1.08558,4244
2020-04-29T10:00:00,True,1.08558,1.08595,1.08466,1.08508,3513
2020-04-29T11:00:00,True,1.08507,1.08545,1.08412,1.08424,4037
2020-04-29T12:00:00,True,1.08426,1.08574,1.08396,1.08572,6489
2020-04-29T13:00:00,True,1.08574,1.08682,1.08550,1.08641,6869
2020-04-29T14:00:00,True,1.08642,1.08666,1.08428,1.08518,6641
2020-04-29T15:00:00,True,1.08520,1.08582,1.08452,1.08526,4597
2020-04-29T16:00:00,True,1.08527,1.08570,1.08474,1.08478,3628
2020-04-29T17:00:00,True,1.08476,1.08678,1.08469,1.08644,3425
2020-04-29T18:00:00,True,1.08640,1.08858,1.08632,1.08720,8803
2020-04-29T19:00:00,True,1.08718,1.08830,1.08667,1.08754,4814
2020-04-29T20:00:00,True,1.08752,1.08796,1.08699,1.08758,1600
2020-04-29T21:00:00,True,1.08758,1.08774,1.08740,1.08740,65
2020-04-29T22:00:00,True,1.08742,1.08769,1.08740,1.08752,183
2020-04-29T23:00:00,True,1.08754,1.08786,1.08735,1.08774,423
2020-04-30T00:00:00,True,1.08772,1.08772,1.08516,1.08592,1878
2020-04-30T01:00:00,True,1.08590,1.08678,1.08560,1.08676,1157
2020-04-30T02:00:00,True,1.08675,1.08716,1.08620,1.08622,1198
2020-04-30T03:00:00,True,1.08621,1.08645,1.08595,1.08631,996
2020-04-30T04:00:00,True,1.08630,1.08630,1.08546,1.08598,1246
2020-04-30T05:00:00,True,1.08600,1.08686,1.08576,1.08644,1062
2020-04-30T06:00:00,True,1.08642,1.08835,1.08536,1.08814,5035
2020-04-30T07:00:00,True,1.08812,1.08914,1.08682,1.08838,7565
2020-04-30T08:00:00,True,1.08840,1.08888,1.08702,1.08859,6164
2020-04-30T09:00:00,True,1.08857,1.08884,1.08592,1.08618,5617
2020-04-30T10:00:00,True,1.08620,1.08820,1.08618,1.08756,4872
2020-04-30T11:00:00,True,1.08758,1.08860,1.08642,1.08679,6540
2020-04-30T12:00:00,True,1.08678,1.08812,1.08622,1.08761,9331
2020-04-30T13:00:00,True,1.08762,1.08767,1.08330,1.08590,11948
2020-04-30T14:00:00,True,1.08592,1.09616,1.08490,1.09536,14384
2020-04-30T15:00:00,True,1.09538,1.09725,1.09290,1.09334,14199
2020-04-30T16:00:00,True,1.09335,1.09386,1.09207,1.09373,8281
2020-04-30T17:00:00,True,1.09372,1.09522,1.09360,1.09474,5709
2020-04-30T18:00:00,True,1.09472,1.09575,1.09432,1.09521,4412
2020-04-30T19:00:00,True,1.09520,1.09637,1.09514,1.09563,3855
2020-04-30T20:00:00,True,1.09564,1.09590,1.09515,1.09520,1844
2020-04-30T21:00:00,True,1.09548,1.09554,1.09494,1.09512,81
2020-04-30T22:00:00,True,1.09509,1.09522,1.09422,1.09432,832
2020-04-30T23:00:00,True,1.09433,1.09476,1.09411,1.09450,733
2020-05-01T00:00:00,True,1.09448,1.09556,1.09346,1.09459,2235
2020-05-01T01:00:00,True,1.09461,1.09468,1.09368,1.09422,1730
2020-05-01T02:00:00,True,1.09420,1.09464,1.09382,1.09448,1165
2020-05-01T03:00:00,True,1.09446,1.09463,1.09408,1.09452,915
2020-05-01T04:00:00,True,1.09450,1.09498,1.09444,1.09494,701
2020-05-01T05:00:00,True,1.09492,1.09555,1.09442,1.09522,1382
2020-05-01T06:00:00,True,1.09521,1.09646,1.09521,1.09602,3120
2020-05-01T07:00:00,True,1.09600,1.09698,1.09490,1.09647,4695
2020-05-01T08:00:00,True,1.09646,1.09795,1.09588,1.09762,4989
2020-05-01T09:00:00,True,1.09764,1.09874,1.09740,1.09818,3887
2020-05-01T10:00:00,True,1.09820,1.09901,1.09762,1.09816,3190
2020-05-01T11:00:00,True,1.09814,1.09838,1.09710,1.09732,3338
2020-05-01T12:00:00,True,1.09732,1.09866,1.09716,1.09807,4680
2020-05-01T13:00:00,True,1.09808,1.09849,1.09738,1.09754,4703
2020-05-01T14:00:00,True,1.09758,1.10192,1.09721,1.10077,9511
2020-05-01T15:00:00,True,1.10078,1.10164,1.09950,1.09978,6033
2020-05-01T16:00:00,True,1.09979,1.09998,1.09850,1.09874,4266
2020-05-01T17:00:00,True,1.09876,1.09889,1.09786,1.09818,2898
2020-05-01T18:00:00,True,1.09819,1.09820,1.09758,1.09767,2385
2020-05-01T19:00:00,True,1.09765,1.09817,1.09748,1.09794,2646
2020-05-01T20:00:00,True,1.09792,1.09832,1.09732,1.09794,960
2020-05-03T21:00:00,True,1.09715,1.09749,1.09683,1.09696,180
2020-05-03T22:00:00,True,1.09700,1.09746,1.09532,1.09565,1387
2020-05-03T23:00:00,True,1.09567,1.09628,1.09539,1.09610,1163
2020-05-04T00:00:00,True,1.09608,1.09608,1.09464,1.09472,1707
2020-05-04T01:00:00,True,1.09474,1.09554,1.09470,1.09502,1432
2020-05-04T02:00:00,True,1.09501,1.09522,1.09436,1.09444,1235
2020-05-04T03:00:00,True,1.09446,1.09472,1.09408,1.09426,987
2020-05-04T04:00:00,True,1.09424,1.09428,1.09351,1.09364,1009
2020-05-04T05:00:00,True,1.09363,1.09404,1.09272,1.09287,1304
2020-05-04T06:00:00,True,1.09287,1.09474,1.09251,1.09414,4362
2020-05-04T07:00:00,True,1.09412,1.09457,1.09258,1.09366,7195
2020-05-04T08:00:00,True,1.09367,1.09491,1.09236,1.09449,5633
2020-05-04T09:00:00,True,1.09450,1.09454,1.09270,1.09392,4824
2020-05-04T10:00:00,True,1.09394,1.09449,1.09308,1.09316,4355
2020-05-04T11:00:00,True,1.09316,1.09415,1.09252,1.09394,4352
2020-05-04T12:00:00,True,1.09396,1.09437,1.09308,1.09348,4935
2020-05-04T13:00:00,True,1.09347,1.09380,1.09218,1.09268,5550
2020-05-04T14:00:00,True,1.09266,1.09356,1.09038,1.09163,8240
2020-05-04T15:00:00,True,1.09162,1.09178,1.09004,1.09105,5231
2020-05-04T16:00:00,True,1.09106,1.09112,1.08958,1.09004,4428
2020-05-04T17:00:00,True,1.09004,1.09065,1.08969,1.09021,3155
2020-05-04T18:00:00,True,1.09022,1.09091,1.08998,1.09070,2679
2020-05-04T19:00:00,True,1.09068,1.09097,1.08958,1.08976,2740
2020-05-04T20:00:00,True,1.08978,1.09065,1.08961,1.09054,1327
2020-05-04T21:00:00,True,1.09089,1.09089,1.09021,1.09021,39
2020-05-04T22:00:00,True,1.09016,1.09049,1.09006,1.09041,395
2020-05-04T23:00:00,True,1.09042,1.09062,1.09022,1.09033,262
2020-05-05T00:00:00,True,1.09034,1.09133,1.09033,1.09106,611
2020-05-05T01:00:00,True,1.09108,1.09159,1.09086,1.09091,622
2020-05-05T02:00:00,True,1.09092,1.09152,1.09074,1.09076,535
2020-05-05T03:00:00,True,1.09078,1.09095,1.09018,1.09039,452
2020-05-05T04:00:00,True,1.09040,1.09078,1.08997,1.09069,394
2020-05-05T05:00:00,True,1.09071,1.09106,1.09054,1.09078,682
2020-05-05T06:00:00,True,1.09078,1.09150,1.09010,1.09032,2677
2020-05-05T07:00:00,True,1.09030,1.09044,1.08851,1.08988,4947
2020-05-05T08:00:00,True,1.08987,1.09258,1.08418,1.08458,9611
2020-05-05T09:00:00,True,1.08459,1.08524,1.08261,1.08503,7710
2020-05-05T10:00:00,True,1.08502,1.08566,1.08329,1.08380,4021
2020-05-05T11:00:00,True,1.08378,1.08444,1.08305,1.08320,4799
2020-05-05T12:00:00,True,1.08318,1.08558,1.08307,1.08418,5244
2020-05-05T13:00:00,True,1.08416,1.08874,1.08412,1.08789,8257
2020-05-05T14:00:00,True,1.08783,1.08842,1.08390,1.08404,7290
2020-05-05T15:00:00,True,1.08403,1.08483,1.08366,1.08438,5026
2020-05-05T16:00:00,True,1.08436,1.08466,1.08343,1.08400,2853
2020-05-05T17:00:00,True,1.08402,1.08448,1.08363,1.08446,1917
2020-05-05T18:00:00,True,1.08444,1.08580,1.08430,1.08522,2835
2020-05-05T19:00:00,True,1.08520,1.08530,1.08438,1.08466,1988
2020-05-05T20:00:00,True,1.08464,1.08478,1.08344,1.08376,1075
2020-05-05T21:00:00,True,1.08435,1.08460,1.08416,1.08416,111
2020-05-05T22:00:00,True,1.08413,1.08435,1.08348,1.08405,736
2020-05-05T23:00:00,True,1.08406,1.08410,1.08354,1.08388,432
2020-05-06T00:00:00,True,1.08389,1.08440,1.08348,1.08372,1334
2020-05-06T01:00:00,True,1.08372,1.08409,1.08324,1.08385,1393
2020-05-06T02:00:00,True,1.08386,1.08424,1.08352,1.08402,1056
2020-05-06T03:00:00,True,1.08401,1.08409,1.08323,1.08348,1050
2020-05-06T04:00:00,True,1.08349,1.08408,1.08337,1.08408,544
2020-05-06T05:00:00,True,1.08408,1.08413,1.08332,1.08383,1071
2020-05-06T06:00:00,True,1.08384,1.08392,1.08164,1.08329,4799
2020-05-06T07:00:00,True,1.08331,1.08365,1.08208,1.08235,5708
2020-05-06T08:00:00,True,1.08233,1.08248,1.07916,1.08024,6620
2020-05-06T09:00:00,True,1.08026,1.08034,1.07830,1.07866,5878
2020-05-06T10:00:00,True,1.07867,1.08068,1.07820,1.08030,3882
2020-05-06T11:00:00,True,1.08028,1.08158,1.08008,1.08127,3362
2020-05-06T12:00:00,True,1.08126,1.08198,1.08024,1.08126,5273
2020-05-06T13:00:00,True,1.08128,1.08268,1.08062,1.08122,7325
2020-05-06T14:00:00,True,1.08123,1.08156,1.07902,1.07969,8731
2020-05-06T15:00:00,True,1.07970,1.08080,1.07967,1.08059,5925
2020-05-06T16:00:00,True,1.08058,1.08170,1.08058,1.08076,4578
2020-05-06T17:00:00,True,1.08076,1.08132,1.08051,1.08090,2690
2020-05-06T18:00:00,True,1.08091,1.08114,1.08033,1.08033,2624
2020-05-06T19:00:00,True,1.08034,1.08058,1.07937,1.07938,2483
2020-05-06T20:00:00,True,1.07939,1.07970,1.07908,1.07956,811
2020-05-06T21:00:00,True,1.07942,1.07980,1.07926,1.07969,145
2020-05-06T22:00:00,True,1.07965,1.08004,1.07946,1.07984,374
2020-05-06T23:00:00,True,1.07986,1.08002,1.07922,1.07982,821
2020-05-07T00:00:00,True,1.07984,1.08024,1.07922,1.07940,1336
2020-05-07T01:00:00,True,1.07941,1.08010,1.07934,1.08004,1121
2020-05-07T02:00:00,True,1.08005,1.08028,1.07981,1.08002,806
2020-05-07T03:00:00,True,1.08001,1.08046,1.07997,1.08007,725
2020-05-07T04:00:00,True,1.08008,1.08024,1.07973,1.07991,611
2020-05-07T05:00:00,True,1.07990,1.07993,1.07896,1.07924,990
2020-05-07T06:00:00,True,1.07926,1.08057,1.07862,1.07924,5398
2020-05-07T07:00:00,True,1.07922,1.08164,1.07894,1.07990,7089
2020-05-07T08:00:00,True,1.07992,1.08040,1.07882,1.07930,5578
2020-05-07T09:00:00,True,1.07932,1.08003,1.07784,1.07988,6023
2020-05-07T10:00:00,True,1.07989,1.08014,1.07798,1.07920,5334
2020-05-07T11:00:00,True,1.07920,1.07949,1.07851,1.07907,5214
2020-05-07T12:00:00,True,1.07908,1.07996,1.07766,1.07945,5916
2020-05-07T13:00:00,True,1.07944,1.07967,1.07777,1.07784,6493
2020-05-07T14:00:00,True,1.07785,1.07931,1.07667,1.07770,8818
2020-05-07T15:00:00,True,1.07771,1.08156,1.07763,1.08141,7149
2020-05-07T16:00:00,True,1.08142,1.08186,1.08026,1.08127,6573
2020-05-07T17:00:00,True,1.08125,1.08339,1.08123,1.08308,4838
2020-05-07T18:00:00,True,1.08310,1.08335,1.08226,1.08260,3942
2020-05-07T19:00:00,True,1.08261,1.08326,1.08228,1.08294,3209
2020-05-07T20:00:00,True,1.08296,1.08342,1.08281,1.08324,1038
2020-05-07T21:00:00,True,1.08324,1.08390,1.08233,1.08323,176
2020-05-07T22:00:00,True,1.08320,1.08410,1.08310,1.08380,655
2020-05-07T23:00:00,True,1.08381,1.08402,1.08322,1.08362,715
2020-05-08T00:00:00,True,1.08360,1.08498,1.08336,1.08480,1651
2020-05-08T01:00:00,True,1.08481,1.08528,1.08426,1.08503,1976
2020-05-08T02:00:00,True,1.08504,1.08548,1.08452,1.08493,1510
2020-05-08T03:00:00,True,1.08492,1.08514,1.08449,1.08474,806
2020-05-08T04:00:00,True,1.08473,1.08479,1.08417,1.08430,714
2020-05-08T05:00:00,True,1.08432,1.08460,1.08400,1.08414,848
2020-05-08T06:00:00,True,1.08413,1.08446,1.08334,1.08337,2574
2020-05-08T07:00:00,True,1.08336,1.08378,1.08242,1.08246,3370
2020-05-08T08:00:00,True,1.08246,1.08351,1.08195,1.08345,3163
2020-05-08T09:00:00,True,1.08346,1.08430,1.08334,1.08418,3378
2020-05-08T10:00:00,True,1.08416,1.08470,1.08382,1.08432,2390
2020-05-08T11:00:00,True,1.08431,1.08452,1.08360,1.08408,2660
2020-05-08T12:00:00,True,1.08408,1.08526,1.08253,1.08362,7736
2020-05-08T13:00:00,True,1.08363,1.08382,1.08218,1.08259,5332
2020-05-08T14:00:00,True,1.08258,1.08755,1.08151,1.08722,7973
2020-05-08T15:00:00,True,1.08721,1.08748,1.08498,1.08538,5444
2020-05-08T16:00:00,True,1.08537,1.08540,1.08406,1.08468,3279
2020-05-08T17:00:00,True,1.08466,1.08523,1.08418,1.08500,2009
2020-05-08T18:00:00,True,1.08501,1.08536,1.08416,1.08418,1875
2020-05-08T19:00:00,True,1.08416,1.08432,1.08328,1.08370,2110
2020-05-08T20:00:00,True,1.08369,1.08416,1.08347,1.08384,750
2020-05-10T21:00:00,True,1.08323,1.08368,1.08252,1.08328,139
2020-05-10T22:00:00,True,1.08330,1.08378,1.08262,1.08348,756
2020-05-10T23:00:00,True,1.08346,1.08398,1.08290,1.08378,1002
2020-05-11T00:00:00,True,1.08377,1.08461,1.08342,1.08455,1402
2020-05-11T01:00:00,True,1.08454,1.08506,1.08414,1.08502,1361
2020-05-11T02:00:00,True,1.08504,1.08504,1.08454,1.08480,998
2020-05-11T03:00:00,True,1.08478,1.08484,1.08448,1.08474,881
2020-05-11T04:00:00,True,1.08476,1.08498,1.08466,1.08468,750
2020-05-11T05:00:00,True,1.08466,1.08474,1.08405,1.08414,972
2020-05-11T06:00:00,True,1.08413,1.08473,1.08365,1.08422,3187
2020-05-11T07:00:00,True,1.08421,1.08450,1.08265,1.08342,5225
2020-05-11T08:00:00,True,1.08344,1.08369,1.08086,1.08179,5668
2020-05-11T09:00:00,True,1.08178,1.08279,1.08103,1.08248,4614
2020-05-11T10:00:00,True,1.08246,1.08300,1.08152,1.08190,4444
2020-05-11T11:00:00,True,1.08192,1.08227,1.08128,1.08144,4651
2020-05-11T12:00:00,True,1.08144,1.08258,1.08144,1.08204,6470
2020-05-11T13:00:00,True,1.08202,1.08440,1.08202,1.08330,6358
2020-05-11T14:00:00,True,1.08332,1.08366,1.08137,1.08246,6979
2020-05-11T15:00:00,True,1.08244,1.08268,1.08028,1.08173,6450
2020-05-11T16:00:00,True,1.08175,1.08175,1.08070,1.08082,4889
2020-05-11T17:00:00,True,1.08081,1.08124,1.08068,1.08112,2653
2020-05-11T18:00:00,True,1.08110,1.08114,1.08036,1.08094,2576
2020-05-11T19:00:00,True,1.08094,1.08175,1.08080,1.08147,2309
2020-05-11T20:00:00,True,1.08148,1.08166,1.08008,1.08070,1990
2020-05-11T21:00:00,True,1.08064,1.08074,1.08060,1.08070,24
